Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 11/24  11:00:00,0.928521157100862,5.51314452036425,0.000000000000000E+000,4.51868411269082,0.000000000000000E+000,0.124414216502412,0.124414216502412,0.124414216502412,0.110133654806853,2.399531732123850E-002,0.348809312112515,0.304056642668242,0.973517681269205 
 11/24  12:00:00,0.908713882480397,4.08957406756469,0.000000000000000E+000,3.21025359097907,0.000000000000000E+000,8.838882633419505E-002,8.838882633419505E-002,8.838882633419505E-002,0.110133654806853,2.399531732123850E-002,0.364934273051607,0.304149797276904,0.858371333904912 
 11/24  13:00:00,0.864823291062921,2.92509765480411,0.000000000000000E+000,2.13496186952728,0.000000000000000E+000,5.878251314664012E-002,5.878251314664012E-002,5.878251314664012E-002,0.110133654806853,2.399531732123850E-002,0.355773498298021,0.299026293800569,0.769539537802088 
 11/24  14:00:00,0.843993522126086,2.96953813690864,0.000000000000000E+000,2.23124413029806,0.000000000000000E+000,6.143348005163639E-002,6.143348005163639E-002,6.143348005163639E-002,0.110133654806853,2.399531732123850E-002,0.321952600894858,0.309366455361897,0.716985552447450 
 11/24  15:00:00,0.841159738528833,2.52591237950982,0.000000000000000E+000,1.83906428812823,0.000000000000000E+000,5.063548077247415E-002,5.063548077247415E-002,5.063548077247415E-002,0.123090555372366,2.681829582961950E-002,0.296717025683342,0.326786367181432,0.664339793518212 
 11/24  16:00:00,0.943516482647446,2.93387357123567,0.000000000000000E+000,2.23850822847836,0.000000000000000E+000,6.163348453549957E-002,6.163348453549957E-002,6.163348453549957E-002,0.174918157634414,3.811020986314350E-002,0.306791101054537,0.344951515870253,0.671605870981925 
 11/24  17:00:00,1.24018729177763,3.34693983886592,0.000000000000000E+000,2.58333065285720,0.000000000000000E+000,7.112757854421065E-002,7.112757854421065E-002,7.112757854421065E-002,0.317444063855048,6.916297345533449E-002,0.357323476299952,0.408017185933488,0.735505895061856 
 11/24  18:00:00,1.74856811331138,4.57931559690949,0.000000000000000E+000,3.67391029294538,0.000000000000000E+000,0.101154818349265,0.101154818349265,0.101154818349265,0.563625174599779,0.122799546901809,0.448200887087803,0.495675672683124,0.871264296857185 
 11/24  19:00:00,2.00730446016342,3.97411511454485,0.000000000000000E+000,2.94188350739131,0.000000000000000E+000,8.099971639652934E-002,8.099971639652934E-002,8.099971639652934E-002,0.770935583647974,0.167967203035905,0.402135745161050,0.538154174232364,0.995164777975438 
 11/24  20:00:00,1.91566236183952,4.11164605409966,0.000000000000000E+000,3.05771470035669,0.000000000000000E+000,8.418892961877064E-002,8.418892961877064E-002,8.418892961877064E-002,0.770935583647974,0.167967203035905,0.319977700404031,0.555480931443240,1.01567109714112 
 11/24  21:00:00,1.83230252050282,4.32136781527771,0.000000000000000E+000,3.34013773933053,0.000000000000000E+000,9.196496357907229E-002,9.196496357907229E-002,9.196496357907229E-002,0.712629531103169,0.155263817960955,0.280754567951364,0.574577626218664,0.941654482668589 
 11/24  22:00:00,1.67712163806098,4.58649412035764,0.000000000000000E+000,3.69672748390759,0.000000000000000E+000,0.101783050565891,0.101783050565891,0.101783050565891,0.602495876296315,0.131268500639717,0.263298834297921,0.561163362571536,0.851114986983400 
 11/24  23:00:00,1.37279445554479,4.91239868136252,0.000000000000000E+000,4.17319114450249,0.000000000000000E+000,0.114901660220037,0.114901660220037,0.114901660220037,0.447013069510170,9.739275853914450E-002,0.210759978638061,0.485614974947777,0.705759487612083 
 11/24  24:00:00,1.08241417030256,5.08276408873971,0.000000000000000E+000,4.50522503802887,0.000000000000000E+000,0.124043643966879,0.124043643966879,0.124043643966879,0.310965613572292,6.775148420114399E-002,0.140551037640066,0.421990377232579,0.548473318293215 
 11/25  01:00:00,0.797144303631208,5.36996395392592,0.000000000000000E+000,4.94917737720687,0.000000000000000E+000,0.136267110149903,0.136267110149903,0.136267110149903,0.161961257068902,3.528723135476250E-002,9.746637271672108E-002,0.349050318651320,0.396744788778885 
 11/25  02:00:00,0.680839845140454,5.54397583382437,0.000000000000000E+000,5.20775202979293,0.000000000000000E+000,0.143386519696263,0.143386519696263,0.143386519696263,9.717675424134119E-002,2.117233881285750E-002,8.060881882127541E-002,0.321383399879117,0.314087650203439 
 11/25  03:00:00,0.629035944829337,5.71184037689709,0.000000000000000E+000,5.39920561381076,0.000000000000000E+000,0.148657865747043,0.148657865747043,0.148657865747043,6.478450282756079E-002,1.411489072062854E-002,6.670945631181069E-002,0.317657215532691,0.290755260317225 
 11/25  04:00:00,0.621746621299713,5.92341969441699,0.000000000000000E+000,5.60492324283423,0.000000000000000E+000,0.154321947811069,0.154321947811069,0.154321947811069,6.478450282756079E-002,1.411489072062854E-002,5.822747193387166E-002,0.313185794316982,0.296924930084285 
 11/25  05:00:00,0.623747789615924,6.06612189423766,0.000000000000000E+000,5.68159640530846,0.000000000000000E+000,0.156433011828401,0.156433011828401,0.156433011828401,6.478450282756079E-002,1.411489072062854E-002,6.994821153264806E-002,0.301355159017084,0.363768834542654 
 11/25  06:00:00,0.680744146281906,6.35586769627951,0.000000000000000E+000,5.68076492665106,0.000000000000000E+000,0.156410118489739,0.156410118489739,0.156410118489739,7.126295311031687E-002,1.552637997481904E-002,8.414454375261503E-002,0.336288137264814,0.651940011564925 
 11/25  07:00:00,0.864022629254042,7.17881528850675,0.000000000000000E+000,5.95913828741287,0.000000000000000E+000,0.164074651506565,0.164074651506565,0.164074651506565,0.123090555372366,2.681829582961950E-002,0.144379240132471,0.388547872723419,1.19291471192965 
 11/25  08:00:00,1.10774670952653,6.40093324788272,0.000000000000000E+000,5.02467491132238,0.000000000000000E+000,0.138345805256840,0.138345805256840,0.138345805256840,0.239702660461975,5.222510240504850E-002,0.232499890129222,0.412861225583838,1.34782139923696 
 11/25  09:00:00,1.07415063158400,5.65843785163919,0.000000000000000E+000,4.31658035193541,0.000000000000000E+000,0.118849636102566,0.118849636102566,0.118849636102566,0.233224210179219,5.081361315085800E-002,0.305100839810440,0.349050318651320,1.31781571176361 
 11/25  10:00:00,0.960404723720770,5.19413403162726,0.000000000000000E+000,3.97175371289640,0.000000000000000E+000,0.109355426050416,0.109355426050416,0.109355426050416,0.129569005655122,2.822978508381000E-002,0.379068446223123,0.297070047018697,1.20191881306201 
 11/25  11:00:00,0.969320350888208,5.23196165293834,0.000000000000000E+000,4.15123517530351,0.000000000000000E+000,0.114297140267476,0.114297140267476,0.114297140267476,0.110133654806853,2.399531732123850E-002,0.399725582134799,0.304056642668242,1.05978375123058 
 11/25  12:00:00,0.961927729256421,4.18755978255601,0.000000000000000E+000,3.23658700058922,0.000000000000000E+000,8.911387160020108E-002,8.911387160020108E-002,8.911387160020108E-002,0.110133654806853,2.399531732123850E-002,0.417423074561626,0.304149797276904,0.930023639286097 
 11/25  13:00:00,0.929940399679627,3.61548929435904,0.000000000000000E+000,2.76353068781156,0.000000000000000E+000,7.608907742384879E-002,7.608907742384879E-002,7.608907742384879E-002,0.110133654806853,2.399531732123850E-002,0.403584042637515,0.299026293800569,0.831362359072716 
 11/25  14:00:00,0.887885137751609,3.03388045851456,0.000000000000000E+000,2.24226890423303,0.000000000000000E+000,6.173702829201562E-002,6.173702829201562E-002,6.173702829201562E-002,0.110133654806853,2.399531732123850E-002,0.365540668280003,0.309366455361897,0.770303100118412 
 11/25  15:00:00,0.901173500510790,3.33268113539261,0.000000000000000E+000,2.59771545066576,0.000000000000000E+000,7.152363927876620E-002,7.152363927876620E-002,7.152363927876620E-002,0.123090555372366,2.681829582961950E-002,0.335842629159005,0.326786367181432,0.712457386863467 
 11/25  16:00:00,0.991528801925818,3.37949989995587,0.000000000000000E+000,2.63632915190724,0.000000000000000E+000,7.258680131143069E-002,7.258680131143069E-002,7.258680131143069E-002,0.174918157634414,3.811020986314350E-002,0.343850103556979,0.344951515870253,0.719411276273236 
 11/25  17:00:00,1.27538558621264,3.37907745306136,0.000000000000000E+000,2.55719306873582,0.000000000000000E+000,7.040792499715381E-002,7.040792499715381E-002,7.040792499715381E-002,0.317444063855048,6.916297345533449E-002,0.393241424282010,0.408017185933488,0.793781093378683 
 11/25  18:00:00,1.76712168163277,4.03955757748098,0.000000000000000E+000,3.06379819371759,0.000000000000000E+000,8.435642817392967E-002,8.435642817392967E-002,8.435642817392967E-002,0.563625174599779,0.122799546901809,0.483552845584525,0.495675672683124,0.941618376656471 
 11/25  19:00:00,2.02218907537894,3.36043780725876,0.000000000000000E+000,2.23634735622016,0.000000000000000E+000,6.157398862424316E-002,6.157398862424316E-002,6.157398862424316E-002,0.770935583647974,0.167967203035905,0.436446088148850,0.538154174232364,1.08702362186051 
 11/25  20:00:00,1.92601604056791,3.34600919200066,0.000000000000000E+000,2.18999756989203,0.000000000000000E+000,6.029782675781087E-002,6.029782675781087E-002,6.029782675781087E-002,0.770935583647974,0.167967203035905,0.354222481993378,0.555480931443240,1.11775136550677 
 11/25  21:00:00,1.83914121631587,3.40159030256020,0.000000000000000E+000,2.32258016770728,0.000000000000000E+000,6.394826118023746E-002,6.394826118023746E-002,6.394826118023746E-002,0.712629531103169,0.155263817960955,0.315609966163240,0.574577626218664,1.03943454157433 
 11/25  22:00:00,1.67916942195341,3.44995657977517,0.000000000000000E+000,2.47787174873613,0.000000000000000E+000,6.822394850453237E-002,6.822394850453237E-002,6.822394850453237E-002,0.602495876296315,0.131268500639717,0.298905720251707,0.561163362571536,0.933433181572412 
 11/25  23:00:00,1.36049797438195,3.50287949386510,0.000000000000000E+000,2.69898579461281,0.000000000000000E+000,7.431194449835803E-002,7.431194449835803E-002,7.431194449835803E-002,0.447013069510170,9.739275853914450E-002,0.239053213196901,0.485614974947777,0.770445650004357 
 11/25  24:00:00,1.05679953862299,3.62902068241420,0.000000000000000E+000,3.01068888758191,0.000000000000000E+000,8.289415452366472E-002,8.289415452366472E-002,8.289415452366472E-002,0.310965613572292,6.775148420114399E-002,0.156085895403710,0.421990377232579,0.589266062414639 
 11/26  01:00:00,0.760412627623765,4.03744198489670,0.000000000000000E+000,3.61509478219962,0.000000000000000E+000,9.953543414246166E-002,9.953543414246166E-002,9.953543414246166E-002,0.161961257068902,3.528723135476250E-002,9.746637271672108E-002,0.349050318651320,0.398305414756902 
 11/26  02:00:00,0.643559386092258,4.19110326588096,0.000000000000000E+000,3.85373781220031,0.000000000000000E+000,0.106106060648066,0.106106060648066,0.106106060648066,9.717675424134119E-002,2.117233881285750E-002,8.060881882127541E-002,0.321383399879117,0.315229299852644 
 11/26  03:00:00,0.592350934148718,4.38044674881082,0.000000000000000E+000,4.06681788838407,0.000000000000000E+000,0.111972855066427,0.111972855066427,0.111972855066427,6.478450282756079E-002,1.411489072062854E-002,6.670945631181069E-002,0.317657215532691,0.291749357657630 
 11/26  04:00:00,0.584525061456733,4.57263781618741,0.000000000000000E+000,4.25304822532944,0.000000000000000E+000,0.117100387968089,0.117100387968089,0.117100387968089,6.478450282756079E-002,1.411489072062854E-002,5.822747193387166E-002,0.313185794316982,0.298018069359498 
 11/26  05:00:00,0.587711112099900,4.75843996503284,0.000000000000000E+000,4.37275593077425,0.000000000000000E+000,0.120396334312378,0.120396334312378,0.120396334312378,6.478450282756079E-002,1.411489072062854E-002,6.994821153264806E-002,0.301355159017084,0.364927379872059 
 11/26  06:00:00,0.645549640081416,5.07972052512670,0.000000000000000E+000,4.40251184197193,0.000000000000000E+000,0.121215612289251,0.121215612289251,0.121215612289251,7.126295311031687E-002,1.552637997481904E-002,8.414454375261503E-002,0.336288137264814,0.654045925091271 
 11/26  07:00:00,0.815617922745605,5.42469742227997,0.000000000000000E+000,4.20109499920959,0.000000000000000E+000,0.115669944998128,0.115669944998128,0.115669944998128,0.123090555372366,2.681829582961950E-002,0.144379240132471,0.388547872723419,1.19684013390617 
 11/26  08:00:00,1.09308610711662,5.87319919816157,0.000000000000000E+000,4.49220657245816,0.000000000000000E+000,0.123685202846931,0.123685202846931,0.123685202846931,0.239702660461975,5.222510240504850E-002,0.232499890129222,0.412861225583838,1.35255568838000 
 11/26  09:00:00,1.06108351622793,5.18809674535682,0.000000000000000E+000,3.84198694759524,0.000000000000000E+000,0.105782520746490,0.105782520746490,0.105782520746490,0.233224210179219,5.081361315085800E-002,0.305100839810440,0.349050318651320,1.32206800982145 
 11/26  10:00:00,0.947542959462344,4.73066359139962,0.000000000000000E+000,3.50461859402047,0.000000000000000E+000,9.649366179199323E-002,9.649366179199323E-002,9.649366179199323E-002,0.129569005655122,2.822978508381000E-002,0.379068446223123,0.297070047018697,1.20558349171030 
 11/26  11:00:00,0.948539304835139,4.48048647800512,0.000000000000000E+000,3.39647430243110,0.000000000000000E+000,9.351609421440801E-002,9.351609421440801E-002,9.351609421440801E-002,0.110133654806853,2.399531732123850E-002,0.399725582134799,0.304056642668242,1.06306944916977 
 11/26  12:00:00,0.946381096395902,3.62597993367085,0.000000000000000E+000,2.67193832226634,0.000000000000000E+000,7.356723873968252E-002,7.356723873968252E-002,7.356723873968252E-002,0.110133654806853,2.399531732123850E-002,0.417423074561626,0.304149797276904,0.933092468723797 
 11/26  13:00:00,0.920913463338062,3.29036359881883,0.000000000000000E+000,2.43567527884301,0.000000000000000E+000,6.706214108228412E-002,6.706214108228412E-002,6.706214108228412E-002,0.110133654806853,2.399531732123850E-002,0.403584042637515,0.299026293800569,0.834092072501069 
 11/26  14:00:00,0.886855897239742,2.99866904383679,0.000000000000000E+000,2.20488722165805,0.000000000000000E+000,6.070778778014942E-002,6.070778778014942E-002,6.070778778014942E-002,0.110133654806853,2.399531732123850E-002,0.365540668280003,0.309366455361897,0.772473368015589 
 11/26  15:00:00,0.886968171270025,2.81871820350079,0.000000000000000E+000,2.08178248608733,0.000000000000000E+000,5.731831003800024E-002,5.731831003800024E-002,5.731831003800024E-002,0.123090555372366,2.681829582961950E-002,0.335842629159005,0.326786367181432,0.714427419550092 
 11/26  16:00:00,0.978681888704004,2.91467208174638,0.000000000000000E+000,2.16973341787865,0.000000000000000E+000,5.973988808961529E-002,5.973988808961529E-002,5.973988808961529E-002,0.174918157634414,3.811020986314350E-002,0.343850103556979,0.344951515870253,0.721179192092345 
 11/26  17:00:00,1.27072765581636,3.21240550308665,0.000000000000000E+000,2.38801854293511,0.000000000000000E+000,6.574999460087998E-002,6.574999460087998E-002,6.574999460087998E-002,0.317444063855048,6.916297345533449E-002,0.393241424282010,0.408017185933488,0.796283669204676 
 11/26  18:00:00,1.76893239544090,4.10835597667990,0.000000000000000E+000,3.12956273371510,0.000000000000000E+000,8.616714198206066E-002,8.616714198206066E-002,8.616714198206066E-002,0.563625174599779,0.122799546901809,0.483552845584525,0.495675672683124,0.944652235857904 
 11/26  19:00:00,2.03578724458901,3.85731939046449,0.000000000000000E+000,2.73022846481576,0.000000000000000E+000,7.517215783432149E-002,7.517215783432149E-002,7.517215783432149E-002,0.770935583647974,0.167967203035905,0.436446088148850,0.538154174232364,1.09002409647064 
 11/26  20:00:00,1.94789311211598,4.14388498012566,0.000000000000000E+000,2.98456573433143,0.000000000000000E+000,8.217489830588551E-002,8.217489830588551E-002,8.217489830588551E-002,0.770935583647974,0.167967203035905,0.354222481993378,0.555480931443240,1.12105898919239 
 11/26  21:00:00,1.86350848669638,4.28885213663294,0.000000000000000E+000,3.20759154850827,0.000000000000000E+000,8.831553156075232E-002,8.831553156075232E-002,8.831553156075232E-002,0.712629531103169,0.155263817960955,0.315609966163240,0.574577626218664,1.04168499484607 
 11/26  22:00:00,1.71172205972051,4.63413636605968,0.000000000000000E+000,3.66017302619133,0.000000000000000E+000,0.100776586271635,0.100776586271635,0.100776586271635,0.602495876296315,0.131268500639717,0.298905720251707,0.561163362571536,0.935311690401737 
 11/26  23:00:00,1.39607211702357,4.79610533069414,0.000000000000000E+000,3.99102715207433,0.000000000000000E+000,0.109886087139979,0.109886087139979,0.109886087139979,0.447013069510170,9.739275853914450E-002,0.239053213196901,0.485614974947777,0.771630129371860 
 11/26  24:00:00,1.10817431224822,5.49532499268412,0.000000000000000E+000,4.87660405306382,0.000000000000000E+000,0.134268928148892,0.134268928148892,0.134268928148892,0.310965613572292,6.775148420114399E-002,0.156085895403710,0.421990377232579,0.589655207202638 
 11/27  01:00:00,0.796103678741478,5.55727897183726,0.000000000000000E+000,5.15013645239056,0.000000000000000E+000,0.141800173595920,0.141800173595920,0.141800173595920,0.161961257068902,3.528723135476250E-002,9.089268438097377E-002,0.349050318651320,0.383100731506546 
 11/27  02:00:00,0.702751084412537,6.47534972195108,0.000000000000000E+000,6.14691590770713,0.000000000000000E+000,0.169244786201306,0.169244786201306,0.169244786201306,9.717675424134119E-002,2.117233881285750E-002,7.666179158831476E-002,0.321383399879117,0.306297660415943 
 11/27  03:00:00,0.655920701845256,6.77783411969071,0.000000000000000E+000,6.47049070632962,0.000000000000000E+000,0.178153863279183,0.178153863279183,0.178153863279183,6.478450282756079E-002,1.411489072062854E-002,6.409821579558966E-002,0.317657215532691,0.285463910591960 
 11/27  04:00:00,0.634890812783616,6.44395877684529,0.000000000000000E+000,6.13190710489451,0.000000000000000E+000,0.168831544559270,0.168831544559270,0.168831544559270,6.478450282756079E-002,1.411489072062854E-002,5.686206666957333E-002,0.313185794316982,0.290480150452296 
 11/27  05:00:00,0.641379244238016,6.79126481818581,0.000000000000000E+000,6.41898072168166,0.000000000000000E+000,0.176735624202894,0.176735624202894,0.176735624202894,6.478450282756079E-002,1.411489072062854E-002,6.727705378024802E-002,0.301355159017084,0.351527442117609 
 11/27  06:00:00,0.697529904779061,7.08037756411949,0.000000000000000E+000,6.43920891697304,0.000000000000000E+000,0.177292572864423,0.177292572864423,0.177292572864423,7.126295311031687E-002,1.552637997481904E-002,8.004784787508873E-002,0.336288137264814,0.618005889082932 
 11/27  07:00:00,0.879374220977867,8.04503117772660,0.000000000000000E+000,6.90261861131775,0.000000000000000E+000,0.190051763948304,0.190051763948304,0.190051763948304,0.123090555372366,2.681829582961950E-002,0.133753719414558,0.388547872723419,1.11565027724461 
 11/27  08:00:00,1.12598902543662,7.73775088116372,0.000000000000000E+000,6.45580436335116,0.000000000000000E+000,0.177749500015591,0.177749500015591,0.177749500015591,0.239702660461975,5.222510240504850E-002,0.211338511280563,0.412861225583838,1.25350958048915 
 11/27  09:00:00,1.09671706338022,7.55667572934300,0.000000000000000E+000,6.31429907961878,0.000000000000000E+000,0.173853394740811,0.173853394740811,0.173853394740811,0.233224210179219,5.081361315085800E-002,0.272663512968407,0.349050318651320,1.21833486178407 
 11/27  10:00:00,0.983138918105264,7.56307057244342,0.000000000000000E+000,6.43296709220858,0.000000000000000E+000,0.177120714925640,0.177120714925640,0.177120714925640,0.129569005655122,2.822978508381000E-002,0.334037351732395,0.297070047018697,1.10964197456600 
 11/27  11:00:00,1.00595115030618,8.33205262818899,0.000000000000000E+000,7.33091642808587,0.000000000000000E+000,0.201844209707732,0.201844209707732,0.201844209707732,0.110133654806853,2.399531732123850E-002,0.348809312112515,0.304056642668242,0.980193473698877 
 11/27  12:00:00,0.995861289622467,7.26015714786513,0.000000000000000E+000,6.37541923832645,0.000000000000000E+000,0.175536233476266,0.175536233476266,0.175536233476266,0.110133654806853,2.399531732123850E-002,0.364934273051607,0.304149797276904,0.863788766857961 
 11/27  13:00:00,0.974320264904361,6.90569766157288,0.000000000000000E+000,6.11185655242255,0.000000000000000E+000,0.168279486988077,0.168279486988077,0.168279486988077,0.110133654806853,2.399531732123850E-002,0.355773498298021,0.299026293800569,0.773244861675572 
 11/27  14:00:00,0.948367533422550,6.76311786523591,0.000000000000000E+000,6.02207447012511,0.000000000000000E+000,0.165807491348103,0.165807491348103,0.165807491348103,0.110133654806853,2.399531732123850E-002,0.321952600894858,0.309366455361897,0.719734940947656 
 11/27  15:00:00,0.956246469926539,6.70770975692729,0.000000000000000E+000,6.01897715795890,0.000000000000000E+000,0.165722212170180,0.165722212170180,0.165722212170180,0.123090555372366,2.681829582961950E-002,0.296717025683342,0.326786367181432,0.666224301105023 
 11/27  16:00:00,1.04728155719013,6.70396113835984,0.000000000000000E+000,6.00722218231443,0.000000000000000E+000,0.165398559078187,0.165398559078187,0.165398559078187,0.174918157634414,3.811020986314350E-002,0.306791101054537,0.344951515870253,0.672979484270037 
 11/27  17:00:00,1.33740892311017,6.87987144719181,0.000000000000000E+000,6.11438886519335,0.000000000000000E+000,0.168349209876745,0.168349209876745,0.168349209876745,0.317444063855048,6.916297345533449E-002,0.357323476299952,0.408017185933488,0.737379291051622 
 11/27  18:00:00,1.83913383025593,7.87184523523834,0.000000000000000E+000,6.96322784697140,0.000000000000000E+000,0.191720535293811,0.191720535293811,0.191720535293811,0.563625174599779,0.122799546901809,0.448200887087803,0.495675672683124,0.874476381160026 
 11/27  19:00:00,2.09360256822796,7.11317798464964,0.000000000000000E+000,6.07620288687275,0.000000000000000E+000,0.167297824461069,0.167297824461069,0.167297824461069,0.770935583647974,0.167967203035905,0.402135745161050,0.538154174232364,0.999908268598805 
 11/27  20:00:00,1.99778233500702,7.09910582987243,0.000000000000000E+000,6.04028557142262,0.000000000000000E+000,0.166308902786272,0.166308902786272,0.166308902786272,0.770935583647974,0.167967203035905,0.319977700404031,0.555480931443240,1.02056000184795 
 11/27  21:00:00,1.90893748735053,7.10929140864566,0.000000000000000E+000,6.12349495449724,0.000000000000000E+000,0.168599930426775,0.168599930426775,0.168599930426775,0.712629531103169,0.155263817960955,0.280754567951364,0.574577626218664,0.946220860869830 
 11/27  22:00:00,1.74450698880729,7.03760571044745,0.000000000000000E+000,6.14414163323487,0.000000000000000E+000,0.169168401312205,0.169168401312205,0.169168401312205,0.602495876296315,0.131268500639717,0.263298834297921,0.561163362571536,0.854812427745945 
 11/27  23:00:00,1.43398365119416,7.13725314185586,0.000000000000000E+000,6.39556294430215,0.000000000000000E+000,0.176090855869406,0.176090855869406,0.176090855869406,0.447013069510170,9.739275853914450E-002,0.210759978638061,0.485614974947777,0.708242148305776 
 11/27  24:00:00,1.14192279902635,7.24534541980825,0.000000000000000E+000,6.66655919052106,0.000000000000000E+000,0.183552272690672,0.183552272690672,0.183552272690672,0.310965613572292,6.775148420114399E-002,0.140551037640066,0.421990377232579,0.549720496869546 
 11/28  01:00:00,0.848292484019458,7.45189561800725,0.000000000000000E+000,7.04561698427455,0.000000000000000E+000,0.193988978873899,0.193988978873899,0.193988978873899,0.161961257068902,3.528723135476250E-002,9.089268438097377E-002,0.349050318651320,0.382236845792551 
 11/28  02:00:00,0.737047670348187,7.72034147422274,0.000000000000000E+000,7.39255681871947,0.000000000000000E+000,0.203541372136955,0.203541372136955,0.203541372136955,9.717675424134119E-002,2.117233881285750E-002,7.666179158831476E-002,0.321383399879117,0.305648501675242 
 11/28  03:00:00,0.686191892697131,7.87620722721916,0.000000000000000E+000,7.56993056955417,0.000000000000000E+000,0.208425054131059,0.208425054131059,0.208425054131059,6.478450282756079E-002,1.411489072062854E-002,6.409821579558966E-002,0.317657215532691,0.284397154895872 
 11/28  04:00:00,0.674610596129698,7.88621754847252,0.000000000000000E+000,7.57451679220453,0.000000000000000E+000,0.208551327905352,0.208551327905352,0.208551327905352,6.478450282756079E-002,1.411489072062854E-002,5.686206666957333E-002,0.313185794316982,0.290129234769533 
 11/28  05:00:00,0.676982296927726,8.08399957881910,0.000000000000000E+000,7.71207208274142,0.000000000000000E+000,0.212338676892604,0.212338676892604,0.212338676892604,6.478450282756079E-002,1.411489072062854E-002,6.727705378024802E-002,0.301355159017084,0.351170841691104 
 11/28  06:00:00,0.731624455747402,8.31909439198341,0.000000000000000E+000,7.67751198330295,0.000000000000000E+000,0.211387123832763,0.211387123832763,0.211387123832763,7.126295311031687E-002,1.552637997481904E-002,8.004784787508873E-002,0.336288137264814,0.618419650616952 
 11/28  07:00:00,0.896045215561910,8.65238288802483,0.000000000000000E+000,7.50810374386458,0.000000000000000E+000,0.206722758532347,0.206722758532347,0.206722758532347,0.123090555372366,2.681829582961950E-002,0.133753719414558,0.388547872723419,1.11751685499603 
 11/28  08:00:00,1.16561831781349,9.17968993423438,0.000000000000000E+000,7.89512744792085,0.000000000000000E+000,0.217378792392468,0.217378792392468,0.217378792392468,0.239702660461975,5.222510240504850E-002,0.211338511280563,0.412861225583838,1.25612554899013 
 11/28  09:00:00,1.12581810533470,8.61626999544573,0.000000000000000E+000,7.37123951327039,0.000000000000000E+000,0.202954436695298,0.202954436695298,0.202954436695298,0.233224210179219,5.081361315085800E-002,0.272663512968407,0.349050318651320,1.22098869423519 
 11/28  10:00:00,0.974695327505019,7.25832606572626,0.000000000000000E+000,6.12629861193366,0.000000000000000E+000,0.168677124325396,0.168677124325396,0.168677124325396,0.129569005655122,2.822978508381000E-002,0.334037351732395,0.297070047018697,1.11156594812377 
 11/28  11:00:00,0.977856643791950,7.31389865574744,0.000000000000000E+000,6.31053303615025,0.000000000000000E+000,0.173749703193501,0.173749703193501,0.173749703193501,0.110133654806853,2.399531732123850E-002,0.348809312112515,0.304056642668242,0.982422893192958 
 11/28  12:00:00,0.941326045760948,5.28133731885367,0.000000000000000E+000,4.39471681583453,0.000000000000000E+000,0.121000989614748,0.121000989614748,0.121000989614748,0.110133654806853,2.399531732123850E-002,0.364934273051607,0.304149797276904,0.865671360338451 
 11/28  13:00:00,0.904753898474454,4.38194625667995,0.000000000000000E+000,3.58522861872221,0.000000000000000E+000,9.871312055817270E-002,9.871312055817270E-002,9.871312055817270E-002,0.110133654806853,2.399531732123850E-002,0.355773498298021,0.299026293800569,0.776121390482996 
 11/28  14:00:00,0.868761864535135,3.87481573171388,0.000000000000000E+000,3.13082231748446,0.000000000000000E+000,8.620182246068613E-002,8.620182246068613E-002,8.620182246068613E-002,0.110133654806853,2.399531732123850E-002,0.321952600894858,0.309366455361897,0.722684960066269 
 11/28  15:00:00,0.876271822146144,3.80661196358288,0.000000000000000E+000,3.11432381123867,0.000000000000000E+000,8.574756438978691E-002,8.574756438978691E-002,8.574756438978691E-002,0.123090555372366,2.681829582961950E-002,0.296717025683342,0.326786367181432,0.669779854480838 
 11/28  16:00:00,0.977047697783852,4.15696385213867,0.000000000000000E+000,3.45635111955310,0.000000000000000E+000,9.516469967190605E-002,9.516469967190605E-002,9.516469967190605E-002,0.174918157634414,3.811020986314350E-002,0.306791101054537,0.344951515870253,0.676853260810175 
 11/28  17:00:00,1.28552817768759,4.99972952436789,0.000000000000000E+000,4.23009696764298,0.000000000000000E+000,0.116468464454165,0.116468464454165,0.116468464454165,0.317444063855048,6.916297345533449E-002,0.357323476299952,0.408017185933488,0.741529265778044 
 11/28  18:00:00,1.80323706329396,6.57207739199546,0.000000000000000E+000,5.65946887851887,0.000000000000000E+000,0.155823768331842,0.155823768331842,0.155823768331842,0.563625174599779,0.122799546901809,0.448200887087803,0.495675672683124,0.878467506369690 
 11/28  19:00:00,2.06030683140978,5.90732952394081,0.000000000000000E+000,4.86691249217157,0.000000000000000E+000,0.134002087642889,0.134002087642889,0.134002087642889,0.770935583647974,0.167967203035905,0.402135745161050,0.538154174232364,1.00335020259118 
 11/28  20:00:00,1.97101980477295,6.13071979566958,0.000000000000000E+000,5.06827912727358,0.000000000000000E+000,0.139546372552202,0.139546372552202,0.139546372552202,0.770935583647974,0.167967203035905,0.319977700404031,0.555480931443240,1.02418041179415 
